Page Number,Lesson Number,Ex/Voc,Sing. / Perf.,Dual / Imperf.,Plural / Verbal N.,English Translations,Verb Form,Part of Speech,Exercise Number,Arabic Text,Quran Chapter/Surah,Quran Verse/Ayah,Warning
85,13,Exercise,,,,,,,15,بَيْنَهُمَا حِجَابٌ,7,46,
85,13,Exercise,,,,,,,16,جَعَلَا لَهُ شُرَكَاءَ,7,190,
85,13,Exercise,,,,,,,17,وَمَا نَحْنُ لَكُمَا بِمُؤْمِنِينَ,10,78,
85,13,Exercise,,,,,,,18,خَلَقْنَا ٱلسَّمَاوَاتِ وَٱلْأَرْضَ وَمَا بَيْنَهُمَا,15,85,
85,13,Exercise,,,,,,,19,جَعَلْنَا بَيْنَهُمَا زَرْعًا,18,32,
85,13,Exercise,,,,,,,20,مَا خَلَقْنَاهُمَا إِلَّا بِٱلْحَقِّ,44,39,
85,13,Exercise,,,,,,,21,فِيهِمَا فَاكِهَةٌ وَنَخْلٌ وَرُمَّانٌ,55,68,
85,13,Exercise,,,,,,,22,جَعَلْنَا ٱلَّيْلَ وَٱلنَّهَارَ آيَتَيْنِ,17,12,
92,14,Exercise,,,,,,,1,Review Numbers. No written Exercises provided.,,,Print english text
97,15,Exercise,,,,,,,1,عَلَّمَ ٱلْقُرْآنَ,55,2,
97,15,Exercise,,,,,,,2,عَلَّمَكَ ٱلْكِتَابَ,5,110,
97,15,Exercise,,,,,,,3,ذَٰلِكَ بِمَا قَدَّمَتْ أَيْدِيكُمْ,3,182,
97,15,Exercise,,,,,,,4,مَا قَدَّمَ وَأَخَّرَ,75,13,
97,15,Exercise,,,,,,,5,كَذَّبُوا بِآيَاتِنَا,3,11,
97,15,Exercise,,,,,,,6,كَذَّبَ بِٱلسَّاعَةِ,25,11,
97,15,Exercise,,,,,,,7,جَاهَدُوا فِي سَبِيلِ ٱللَّهِ,2,218,
97,15,Exercise,,,,,,,8,جَاهَدَاكَ,29,8,
97,15,Exercise,,,,,,,9,قَدْ جَادَلْتَنَا,11,32,
97,15,Exercise,,,,,,,10,قَاتَلَهُمُ ٱللَّهُ,9,30,
98,15,Exercise,,,,,,,11,قَاتِلُوكُمْ فِي ٱلدِّينِ,60,9,
98,15,Exercise,,,,,,,12,أَرْسَلْنَاهُ قُرْآنًا عَرَبِيًّا,12,2,
98,15,Exercise,,,,,,,13,أَنْزَلَ مِنَ ٱلسَّمَاءِ مَاءً,2,22,
98,15,Exercise,,,,,,,14,مَا أَنْزَلَ ٱللَّهُ عَلَىٰ بَشَرٍ مِّن شَيْءٍ,6,91,
98,15,Exercise,,,,,,,15,أَهْلَكْنَاهُم بِذُنُوبِهِمْ,6,6,
98,15,Exercise,,,,,,,16,مَا أَهْلَكْنَا مِن قَرْيَةٍ إِلَّا وَلَهَا كِتَابٌ مَّعْلُومٌ,15,4,
98,15,Exercise,,,,,,,17,أَرْسَلَ رَسُولَهُ بِٱلْهُدَىٰ,9,33,
98,15,Exercise,,,,,,,18,أَرْسَلْنَا نُوحًا إِلَىٰ قَوْمِهِ,11,25,
98,15,Exercise,,,,,,,19,أَرْسَلْتَ إِلَيْنَا رَسُولًا,20,134,
98,15,Exercise,,,,,,,20,تَوَكَّلْتُ عَلَى ٱللَّهِ رَبِّي وَرَبِّكُمْ,11,56,
98,15,Exercise,,,,,,,21,اِنْقَلَبَ عَلَىٰ وَجْهِهِ,22,11,
98,15,Exercise,,,,,,,22,اِنْقَلَبُوا إِلَىٰ أَهْلِهِمْ,83,31,
98,15,Exercise,,,,,,,23,نَصَرُوهُ وَٱتَّبَعُوا ٱلنُّورَ,7,157,
98,15,Exercise,,,,,,,24,اِتَّبَعُوا ٱلْحَقَّ مِن رَّبِّهِمْ,47,3,
98,15,Exercise,,,,,,,25,اِخْتَلَفُوا فِي ٱلْكِتَابِ,2,176,
98,15,Exercise,,,,,,,26,اِخْتَلَفَ ٱلْأَحْزَابُ مِنْ بَيْنِهِمْ,43,65,
98,15,Exercise,,,,,,,27,وَٱسْتَغْفَرَ لَهُمُ ٱلرَّسُولُ,4,64,
98,15,Exercise,,,,,,,28,فَٱسْتَغْفَرُوا لِذُنُوبِهِمْ,3,135,
98,15,Exercise,,,,,,,29,وَٱسْتَكْبَرْتَ وَكُنْتَ مِنَ ٱلْكَافِرِينَ,39,59,
98,15,Exercise,,,,,,,30,فَٱسْتَكْبَرُوا وَكَانُوا قَوْمًا مُّجْرِمِينَ,7,133,
103,16,Exercise,,,,,,,1,نَبْعَثُ مِنْ كُلِّ أُمَّةٍ شَهِيدًا,16,89,
103,16,Exercise,,,,,,,2,أَبْلُغَ مَجْمَعَ الْبَحْرَيْنِ,18,60,
103,16,Exercise,,,,,,,3,نَجْعَلُهُمَا تَحْتَ أَقْدَامِنَا,41,29,
103,16,Exercise,,,,,,,4,يَأْكُلْ مِمَّا تَأْكُلُونَ مِنْهُ ... وَيَشْرَبُ مِمَّا تَشْرَبُونَ,23,33,
103,16,Exercise,,,,,,,5,نَحْمِلُهُ (f.s.),19,27,
103,16,Exercise,,,,,,,6,هُمْ لَا يَرْجِعُونَ,2,18,
103,16,Exercise,,,,,,,7,يَدْخُلُونَ عَلَيْهِمْ مِنْ كُلِّ بَابٍ,13,23,
103,16,Exercise,,,,,,,8,سَنَذْكُرُهُمْ,2,235,
103,16,Exercise,,,,,,,9,يَضْرِبُ اللَّهُ الْأَمْثَالَ لِلنَّاسِ,14,25,
103,16,Exercise,,,,,,,10,يَكْتُبُونَ الْكِتَابَ بِأَيْدِيهِمْ,2,79,
103,16,Exercise,,,,,,,11,يَأْخُذُكُمْ عَذَابٌ قَرِيبٌ,11,64,
103,16,Exercise,,,,,,,12,كَانَ يَأْمُرُ أَهْلَهُ بِالصَّلَوٰةِ وَالزَّكَوٰةِ,19,55,
103,16,Exercise,,,,,,,13,لَا يَخْرُجُونَ مَعَهُمْ,59,12,
104,16,Exercise,,,,,,,14,يَسْأَلُونَكَ عَنِ الشَّهْرِ الْحَرَامِ,2,217,
104,16,Exercise,,,,,,,15,يَسْمَعُ كَلَامَ اللَّهِ,9,6,
104,16,Exercise,,,,,,,16,يَعْلَمُ مَا تَكْسِبُ كُلُّ نَفْسٍ,13,42,
104,16,Exercise,,,,,,,17,لَا يُكَلِّمُهُمُ اللَّهُ وَلَا يَنْظُرُ إِلَيْهِمْ,3,77,
104,16,Exercise,,,,,,,18,يَنْصُرُونَكُمْ,26,93,
104,16,Exercise,,,,,,,19,اللَّهُ شَهِيدٌ عَلَى مَا تَعْمَلُونَ,3,98,
104,16,Exercise,,,,,,,20,عَلَى رَبِّهِمْ يَتَوَكَّلُونَ,8,2,
104,16,Exercise,,,,,,,21,يَسْتَغْفِرُونَهُ وَاللَّهُ غَفُورٌ رَحِيمٌ,5,74,
104,16,Exercise,,,,,,,22,يُعَلِّمُكُمُ الْكِتَابَ وَالْحِكْمَةَ,2,151,
104,16,Exercise,,,,,,,23,لَا يَسْتَكْبِرُونَ,5,82,
104,16,Exercise,,,,,,,24,لَا نُكَذِّبُ بِآيَاتِ رَبِّنَا,6,27,
104,16,Exercise,,,,,,,25,يُجَاهِدُونَ فِي سَبِيلِ اللَّهِ بِأَمْوَالِهِمْ وَأَنْفُسِهِمْ,61,11,
104,16,Exercise,,,,,,,26,يَتَذَكَّرُ أُولُوا الْأَلْبَابِ,39,9,
104,16,Exercise,,,,,,,27,سَأُنْزِلُ مِثْلَ مَا أَنْزَلَ اللَّهُ,6,93,
104,16,Exercise,,,,,,,28,يُهْلِكُونَ أَنْفُسَهُمْ,6,26,
104,16,Exercise,,,,,,,29,لَا يُقَاتِلُونَكُمْ,59,14,
104,16,Exercise,,,,,,,30,سَوْفَ يَبْصِرُونَ,37,175,
110,17,Exercise,,,,,,,1,أَفَلَا تَتَذَكَّرُونَ,6,80,
110,17,Exercise,,,,,,,2,سَنَنْظُرُ أَصَدَقْتَ أَمْ كُنْتَ مِنَ الْكَاذِبِينَ,27,27,
110,17,Exercise,,,,,,,3,أَفَنَجْعَلُ الْمُسْلِمِينَ كَالْمُجْرِمِينَ,68,35,
110,17,Exercise,,,,,,,4,مَتَى هَذَا الْوَعْدُ,10,48,
110,17,Exercise,,,,,,,5,أَنَّى لَهُمُ الذِّكْرَى,44,13,
110,17,Exercise,,,,,,,6,مَا أَصْحَابُ الْيَمِينِ,56,27,
110,17,Exercise,,,,,,,7,مَا أَدْرَاكَ مَا يَوْمُ الدِّينِ,82,17,
110,17,Exercise,,,,,,,8,فَهَلْ وَجَدْتُمْ مَا وَعَدَ رَبُّكُمْ,7,44,
110,17,Exercise,,,,,,,9,هَلْ عِنْدَكُمْ مِنْ عِلْمٍ,6,148,
111,17,Exercise,,,,,,,10,أَوَلَا يَعْلَمُونَ,2,77,
111,17,Exercise,,,,,,,11,أَيَطْمَعُ اللَّهُ بَشَرًا رَسُولًا,17,94,
111,17,Exercise,,,,,,,12,أَلَا لَهُ الْحُكْمُ,6,62,
111,17,Exercise,,,,,,,13,نَنْظُرُ كَيْفَ تَعْمَلُونَ,10,14,
111,17,Exercise,,,,,,,14,أَفَلَا تَعْقِلُونَ,3,65,
111,17,Exercise,,,,,,,15,أَيُبْصِرُونَنِي,15,54,
111,17,Exercise,,,,,,,16,أَكَذَّبْتُمْ بِآيَاتِي,27,84,
111,17,Exercise,,,,,,,17,أَهُمْ يَقْسِمُونَ رَحْمَةَ رَبِّكَ,43,32,
111,17,Exercise,,,,,,,18,هَلْ عَلِمْتُمْ مَا فَعَلْتُمْ,12,89,
111,17,Exercise,,,,,,,19,أَعَجِلْتُمْ أَمْرَ رَبِّكُمْ,7,150,
111,17,Exercise,,,,,,,20,أَبِهَذَا آيَاتِنَا يَسْتَعْجِلُونَ,26,204,
111,17,Exercise,,,,,,,21,هَلْ يَسْمَعُونَكُمْ,26,72,
111,17,Exercise,,,,,,,22,وَتَبَيَّنَ لَكُمْ كَيْفَ فَعَلْنَا بِهِمْ,14,45,
111,17,Exercise,,,,,,,23,أَفَمَا نَحْنُ بِمَيِّتِينَ,37,58,
111,17,Exercise,,,,,,,24,فَهَلْ أَنْتُمْ مُسْلِمُونَ,11,14,
111,17,Exercise,,,,,,,25,أَلَا ذَلِكَ هُوَ الْخُسْرَانُ الْمُبِينُ,39,15,
111,17,Exercise,,,,,,,26,وَمَا أَدْرَاكَ مَا الْقَارِعَةُ,101,3,
111,17,Exercise,,,,,,,27,أَفَأَنْتَ تُسْمِعُ الصُّمَّ,10,42,
111,17,Exercise,,,,,,,28,كَيْفَ تَأْخُذُونَهُ,4,21,
111,17,Exercise,,,,,,,29,أَكَانَ لِلنَّاسِ عَجَبًا,10,2,
111,17,Exercise,,,,,,,30,أَفَلَا يَنْظُرُونَ إِلَى الْإِبِلِ,88,17,
119,18,Exercise,,,,,,,1,يَسْأَلُكَ أَهْلُ الْكِتَابِ أَنْ تُنَزِّلَ عَلَيْهِمْ كِتَابًا مِنَ السَّمَاءِ,4,153,
119,18,Exercise,,,,,,,2,جَعَلْنَاكُمْ أُمَّةً وَسَطًا لِتَكُونُوا شُهَدَاءَ عَلَى النَّاسِ,2,143,
119,18,Exercise,,,,,,,3,كَرِهُوا أَنْ يُجَاهِدُوا بِأَمْوَالِهِمْ وَأَنْفُسِهِمْ فِي سَبِيلِ اللَّهِ,9,81,
119,18,Exercise,,,,,,,4,جَزَاؤُهُمْ أَنَّ عَلَيْهِمْ لَعْنَةَ اللَّهِ,3,87,
119,18,Exercise,,,,,,,5,يُبَايِعُونَكَ عَلَى أَنْ لَا يُشْرِكْنَ بِاللَّهِ شَيْئًا,60,12,
119,18,Exercise,,,,,,,6,أَعَجِزْتُ أَنْ أَكُونَ مِثْلَ هَذَا الْغُرَابِ,5,31,
119,18,Exercise,,,,,,,7,ذَلِكَ بِأَنَّهُمُ اتَّبَعُوا مَا أَسْخَطَ اللَّهَ,47,28,
119,18,Exercise,,,,,,,8,أَيَطْمَعُ أَلَّا نَحْكُمَ النَّاسَ ثَلَاثَ لَيَالٍ,19,10,
119,18,Exercise,,,,,,,9,نُزِّلَ بِهِ عَلَى قَلْبِكَ لِتَكُونَ مِنَ الْمُنْذِرِينَ [193-4 :26],0,0,
119,18,Exercise,,,,,,,10,نَطْمَعُ أَنْ يُدْخِلَنَا رَبُّنَا مَعَ الْقَوْمِ الصَّالِحِينَ,5,84,
120,18,Exercise,,,,,,,11,لَنْ يُؤَخِّرَ اللَّهُ نَفْسًا,63,11,
120,18,Exercise,,,,,,,12,إِنَّ اللَّهَ يَأْمُرُكُمْ أَنْ تَذْبَحُوا بَقَرَةً,2,67,
120,18,Exercise,,,,,,,13,هُوَ الْحَقُّ مِنْ رَبِّكَ لِتُنْذِرَ قَوْمًا,32,3,
120,18,Exercise,,,,,,,14,يُبَشِّرُ الْمُؤْمِنِينَ أَنَّ لَهُمْ أَجْرًا كَبِيرًا,17,9,
120,18,Exercise,,,,,,,15,جَعَلْنَا اللَّيْلَ لِيَسْكُنُوا فِيهِ,27,86,
120,18,Exercise,,,,,,,16,هُوَ الْقَادِرُ عَلَى أَنْ يَبْعَثَ عَلَيْكُمْ عَذَابًا,6,65,
120,18,Exercise,,,,,,,17,تَبَيَّنَ لَهُمْ أَنَّهُمْ أَصْحَابُ الْجَحِيمِ A,9,113,
120,18,Exercise,,,,,,,18,تَبَيَّنَ لَهُ أَنَّهُ عَدُوٌّ لِلَّهِ,9,114,
120,18,Exercise,,,,,,,19,وَكَتَبْنَا عَلَيْهِمْ فِيهَا أَنَّ النَّفْسَ بِالنَّفْسِ وَالْعَيْنَ بِالْعَيْنِ,5,45,
120,18,Exercise,,,,,,,20,سَخَّرَ الْبَحْرَ لِتَأْكُلُوا مِنْهُ لَحْمًا,16,14,
120,18,Exercise,,,,,,,21,ذَلِكَ جَزَاؤُهُمْ بِأَنَّهُمْ كَفَرُوا بِآيَاتِنَا,17,98,
120,18,Exercise,,,,,,,22,إِنَّا نَطْمَعُ أَنْ يَغْفِرَ لَنَا رَبُّنَا خَطَايَانَا,26,51,
120,18,Exercise,,,,,,,23,أَوَلَا يَذْكُرُ الْإِنْسَانُ أَنَّا خَلَقْنَاهُ,19,67,
120,18,Exercise,,,,,,,24,وَأَنْزَلَ مَعَهُمُ الْكِتَابَ بِالْحَقِّ لِيَحْكُمَ بَيْنَ النَّاسِ,2,213,
120,18,Exercise,,,,,,,25,هَلْ أَدُلُّكَ عَلَى أَنْ تَعْلَمَنِي,18,66,
125,19,Exercise,,,,,,,1,إِنَّا إِلَيْهِ رَاجِعُونَ,2,156,
125,19,Exercise,,,,,,,2,إِنَّ اللَّهَ جَامِعُ النَّاسِ,3,9,
125,19,Exercise,,,,,,,3,إِنَّ كَذَلِكَ نَفْعَلُ بِالْمُجْرِمِينَ,37,34,
125,19,Exercise,,,,,,,4,قَالُوا إِنَّا إِلَى رَبِّنَا مُنْقَلِبُونَ,7,125,
125,19,Exercise,,,,,,,5,إِنَّ اللَّهَ يَأْمُرُ بِالْعَدْلِ وَالْإِحْسَانِ,16,90,
125,19,Exercise,,,,,,,6,إِنِّي جَعَلْنَاكَ خَلِيفَةً فِي الْأَرْضِ,38,26,
125,19,Exercise,,,,,,,7,إِنَّ جَهَنَّمَ جَزَاؤُكُمْ,17,63,
125,19,Exercise,,,,,,,8,إِنَّكَ لَمَجْنُونٌ,15,6,
125,19,Exercise,,,,,,,9,إِنَّ اللَّهَ غَفُورٌ رَحِيمٌ,2,173,
126,19,Exercise,,,,,,,10,قَالَ الْكَافِرُونَ إِنَّ هَذَا لَسَاحِرٌ مُبِينٌ,10,2,
126,19,Exercise,,,,,,,11,إِنَّ لَنْ نَدْخُلَهَا,5,22,
126,19,Exercise,,,,,,,12,إِنَّ اللَّهَ عَدُوٌّ لِلْكَافِرِينَ,2,98,
126,19,Exercise,,,,,,,13,إِنَّا أَنْزَلْنَا إِلَيْكَ الْكِتَابَ بِالْحَقِّ,4,105,
126,19,Exercise,,,,,,,14,إِنَّ لَهُ أَبًا شَيْخًا كَبِيرًا,12,78,
126,19,Exercise,,,,,,,15,إِنَّهُ مِنْ عِبَادِنَا الْمُخْلَصِينَ,12,24,
126,19,Exercise,,,,,,,16,إِنَّ هَذَا لَشَيْءٌ عَجِيبٌ,11,72,
126,19,Exercise,,,,,,,17,إِنَّ الشَّيْطَانَ لِلْإِنْسَانِ عَدُوٌّ مُبِينٌ,12,5,
126,19,Exercise,,,,,,,18,إِنَّهُ مِنَ الصَّالِحِينَ,21,75,
126,19,Exercise,,,,,,,19,إِنَّهُ بِمَا تَعْمَلُونَ بَصِيرٌ,11,112,
126,19,Exercise,,,,,,,20,إِنَّ زِلْزِلَةَ السَّاعَةِ شَيْءٌ عَظِيمٌ,22,1,
126,19,Exercise,,,,,,,21,إِنَّهَا بَقَرَةٌ صَفْرَاءُ,2,69,
126,19,Exercise,,,,,,,22,إِنَّ اللَّهَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,2,148,
126,19,Exercise,,,,,,,23,إِنِّي تَوَكَّلْتُ عَلَى اللَّهِ,11,56,
126,19,Exercise,,,,,,,24,إِنَّ كَثِيرًا مِنَ النَّاسِ عَنْ آيَاتِنَا لَغَافِلُونَ,10,92,
126,19,Exercise,,,,,,,25,إِنَّ لَكُمْ فِي الْأَنْعَامِ لَعِبْرَةً,23,21,
126,19,Exercise,,,,,,,26,أَلَا إِنَّ لِلَّهِ مَا فِي السَّمَوَاتِ وَالْأَرْضِ,24,64,
126,19,Exercise,,,,,,,27,إِنَّ الْمُنَافِقِينَ يُخَادِعُونَ اللَّهَ,4,142,
126,19,Exercise,,,,,,,28,إِنَّا أَرْسَلْنَاكَ بِالْحَقِّ بَشِيرًا وَنَذِيرًا,35,24,
126,19,Exercise,,,,,,,29,قَالُوا شَهِدْنَا عَلَى أَنْفُسِنَا,6,130,
126,19,Exercise,,,,,,,30,قَالُوا وَجَدْنَا آبَاءَنَا لَهَا عَابِدِينَ,21,53,
130,20,Exercise,,,,,,,1,لَمْ تُنْذِرْهُمْ,2,6,
130,20,Exercise,,,,,,,2,يَعْلَمُكُمْ مَا لَمْ تَكُونُوا تَعْلَمُونَ,2,151,
130,20,Exercise,,,,,,,3,لَمْ أُشْرِكْ بِرَبِّي أَحَدًا,18,42,
130,20,Exercise,,,,,,,4,لَمْ يَكُنْ لَهُ وَلِيٌّ,17,111,
130,20,Exercise,,,,,,,5,أَلَمْ تَعْلَمْ أَنَّ اللَّهَ يَعْلَمُ مَا فِي السَّمَاءِ وَالْأَرْضِ,22,70,
130,20,Exercise,,,,,,,6,لَمْ يَكُنْ لَهُ شَرِيكٌ فِي الْمُلْكِ,25,2,
130,20,Exercise,,,,,,,7,لَمْ يَبْلُغُوا النِّكَاحَ,24,58,
130,20,Exercise,,,,,,,8,لَمْ يَجْعَلِ اللَّهُ لَهُ نُورًا,24,40,
130,20,Exercise,,,,,,,9,أَلَمْ أَقُلْ لَكُمْ,68,28,
130,20,Exercise,,,,,,,10,لَا تَسْتَعْجِلْ,46,35,
130,20,Exercise,,,,,,,11,فَعَلِمَ مَا لَمْ تَعْلَمُوا,48,27,
130,20,Exercise,,,,,,,12,أَفَلَمْ يَنْظُرُوا إِلَى السَّمَاءِ فَوْقَهُمْ,50,6,
130,20,Exercise,,,,,,,13,عَلَّمَ الْإِنْسَانَ مَا لَمْ يَعْلَمْ,96,5,
130,20,Exercise,,,,,,,14,فَلَمْ يَجِدُوا لَهُمْ مِنْ دُونِ اللَّهِ أَنْصَارًا,71,25,
130,20,Exercise,,,,,,,15,أَلَمْ نَجْعَلْ لَهُ عَيْنَيْنِ,90,8,
131,20,Exercise,,,,,,,16,أَلَمْ نُهْلِكِ الْأَوَّلِينَ,77,16,
131,20,Exercise,,,,,,,17,لَمْ تَكُونُوا مُؤْمِنِينَ,37,29,
131,20,Exercise,,,,,,,18,لَمْ يَسْمَعُوهَا,31,7,
131,20,Exercise,,,,,,,19,أَلَمْ يَعِدْكُمْ رَبُّكُمْ وَعْدًا حَسَنًا,20,86,
131,20,Exercise,,,,,,,20,لَا تَقْرَبَا هَذِهِ الشَّجَرَةَ,2,35,
131,20,Exercise,,,,,,,21,لَمْ يَكُنْ لَهُ كُفُوًا أَحَدٌ,112,4,
131,20,Exercise,,,,,,,22,لَا تَحْزَنِي,28,7,
131,20,Exercise,,,,,,,23,لَا تَعْبُدِ الشَّيْطَانَ,19,44,
131,20,Exercise,,,,,,,24,لَا تَسْأَلِي عَنْ شَيْءٍ,18,70,
131,20,Exercise,,,,,,,25,لَا تَكُنْ مَعَ الْكَافِرِينَ,11,42,
131,20,Exercise,,,,,,,26,لَا تَقْتُلُوا أَوْلَادَكُمْ,17,31,
131,20,Exercise,,,,,,,27,لَا تَنْقُضُوا الْأَيْمَانَ,16,91,
131,20,Exercise,,,,,,,28,لَا تَدْخُلُوا مِنْ بَابٍ وَاحِدٍ,12,67,
137,21,Exercise,,,,,,,1,أَلَيْسَ هَذَا بِالْحَقِّ,46,34,
137,21,Exercise,,,,,,,2,أَلَيْسَ كَمِثْلِهِ شَيْءٌ,42,11,
137,21,Exercise,,,,,,,3,يَقُولُونَ بِأَلْسِنَتِهِم مَّا لَيْسَ فِي قُلُوبِهِمْ,48,11,
137,21,Exercise,,,,,,,4,لَيْسَ لَهُمْ طَعَامٌ,88,6,
137,21,Exercise,,,,,,,5,إِنَّهُ لَيْسَ مِنْ أَهْلِكَ,11,46,
137,21,Exercise,,,,,,,6,أَلَيْسَ فِي جَهَنَّمَ مَثْوًى لِّلْكَافِرِينَ,29,68,
137,21,Exercise,,,,,,,7,لَيْسَ عَلَيْكُمْ جُنَاحٌ فِيمَا أَخْطَأْتُم,33,5,
137,21,Exercise,,,,,,,8,لَيْسَ بِخَارِجٍ مِّنْهَا,6,122,
137,21,Exercise,,,,,,,9,أَلَيْسَ لِي مُلْكُ مِصْرَ,43,51,
137,21,Exercise,,,,,,,10,إِذْ هُمْ عَلَيْهَا قُعُودٌ,85,6,
137,21,Exercise,,,,,,,11,مَنْ أَسْلَمَ وَجْهَهُ لِلّهِ فَلَهُ أَجْرُهُ عِندَ رَبِّهِ,2,112,
137,21,Exercise,,,,,,,12,وَمِنْهُم مَّنْ أَغْرَقْنَا,29,40,
137,21,Exercise,,,,,,,13,هَلْ مِن شُرَكَائِكُم مَّن يَفْعَلُ مِن ذَلِكُم مِّن شَيْءٍ,30,40,
138,21,Exercise,,,,,,,14,وَمِنَ الْحَقِّ مَن يَعْمَلْ بَيْنَ يَدَيْهِ بِإِذْنِ رَبِّهِ,34,12,
138,21,Exercise,,,,,,,15,مَا أَنتَ بِمُسْمِعٍ مَّن فِي الْقُبُورِ,35,22,
138,21,Exercise,,,,,,,16,مِنْهُم مَّنْ عَاهَدَ اللّهَ,9,75,
138,21,Exercise,,,,,,,17,مِنَ الْأَحْزَابِ مَن يُنكِرُ بَعْضَهُ,13,36,
138,21,Exercise,,,,,,,18,مِنَ النَّاسِ مَن يُجَادِلُ فِي اللَّهِ بِغَيْرِ عِلْمٍ,22,8,
138,21,Exercise,,,,,,,19,إِذَا هُم مِّنْهَا يَرْكُضُونَ,21,12,
138,21,Exercise,,,,,,,20,فَإِذَا هُم فَرِيقَانِ,27,45,
138,21,Exercise,,,,,,,21,إِذَا أَنتُم بَشَرٌ,30,20,
138,21,Exercise,,,,,,,22,إِذَا فَرِيقٌ مِّنْهُم بِرَبِّهِمْ يُشْرِكُونَ,30,33,
138,21,Exercise,,,,,,,23,وَإِذْ زَيَّنَ لَهُمُ الشَّيْطَانُ أَعْمَالَهُمْ,8,48,
138,21,Exercise,,,,,,,24,وَإِذْ وَاعَدْنَا مُوسَى أَرْبَعِينَ لَيْلَةً,2,51,
142,22,Exercise,,,,,,,1,أَقْبَلَ بَعْضُهُمْ عَلَى بَعْضٍ يَتَسَاءَلُونَ,37,27,
142,22,Exercise,,,,,,,2,أَوْلَائِكَ يُؤْثِرُونَ كِتَابَهُمْ,17,71,
142,22,Exercise,,,,,,,3,قَرَأَهُ عَلَيْهِمْ,26,199,
142,22,Exercise,,,,,,,4,أَذِنَ لَهُ الرَّحْمَنُ,20,109,
142,22,Exercise,,,,,,,5,لَّنْ أَبْرَحَ الْأَرْضَ حَتَّى يَأْذَنَ لِي أَبِي,12,80,
142,22,Exercise,,,,,,,6,سَأَلْتُ عِبَادِي عَنِّي,2,186,
142,22,Exercise,,,,,,,7,يَسْأَلُونَ أَيَّانَ يَوْمُ الدِّينِ,51,12,
142,22,Exercise,,,,,,,8,يَسْأَلُكَ النَّاسُ عَنِ السَّاعَةِ,33,63,
142,22,Exercise,,,,,,,9,أَنشَأَكُم مِّن نَّفْسٍ وَاحِدَةٍ,6,98,
142,22,Exercise,,,,,,,10,أَنَّبَتُهُمْ أَنشَأْتُم شَجَرَتَهَا أَمْ نَحْنُ الْمُنشِؤُونَ,56,72,
142,22,Exercise,,,,,,,11,أَنشَأْنَا مِن بَعْدِهِمْ قُرُونًا آخَرِينَ,23,42,
142,22,Exercise,,,,,,,12,كَانَ يَأْمُرُ أَهْلَهُ بِالصَّلَوةِ وَالزَّكَوةِ,19,55,
142,22,Exercise,,,,,,,13,آمَنَ بِاللَّهِ وَمَلآئِكَتِهِ وَكُتُبِهِ وَرُسُلِهِ,2,285,
142,22,Exercise,,,,,,,14,أَنُؤْمِنُ لِبَشَرَيْنِ مِثْلِنَا,23,47,
143,22,Exercise,,,,,,,15,أَفَبِالْبَاطِلِ يُؤْمِنُونَ وَبِنِعْمَةِ اللَّهِ هُمْ يَكْفُرُونَ,16,72,
143,22,Exercise,,,,,,,16,يُؤْثِرُونَ الْحَيَوةَ الدُّنْيَا,87,16,
143,22,Exercise,,,,,,,17,قَدْ أَنزَلَهُ اللَّهُ عَلَيْنَا,12,91,
143,22,Exercise,,,,,,,18,أَنْبَأَهُم بِأَسْمَائِهِمْ,2,33,
143,22,Exercise,,,,,,,19,فَيُنَبِّئُهُم بِمَا كَانُوا يَعْمَلُونَ,6,108,
143,22,Exercise,,,,,,,20,أَنُنبِئُكُمُ اللَّهُ بِمَا لاَ يَعْلَمُ,10,18,
143,22,Exercise,,,,,,,21,مِّنْ أَنْبَاءِ هَذَا,66,3,
143,22,Exercise,,,,,,,22,فَاسْتَأْذَنُوكَ لِلْخُرُوجِ,9,83,
143,22,Exercise,,,,,,,23,إِنِّي آنَسْتُ نَارًا,20,10,
143,22,Exercise,,,,,,,24,أَنُنبِئُكُم بِمَا تَأْكُلُونَ,3,49,
149,23,Exercise,,,,,,,1,بِنِعْمَتِي الَّتِي أَنْعَمْتُ عَلَيْكُمْ,2,40,
149,23,Exercise,,,,,,,2,هَذِهِ النَّارُ الَّتِي كُنتُم بِهَا تُكَذِّبُونَ,52,14,
149,23,Exercise,,,,,,,3,آثَارُ الَّتِي وَقُودُهَا النَّاسُ وَالْحِجَارَةُ,2,24,
149,23,Exercise,,,,,,,4,لاَ تَقْتُلُواْ النَّفْسَ الَّتِي حَرَّمَ اللَّهُ,6,151,
149,23,Exercise,,,,,,,5,إِنَّ وَلِيِّيَ اللَّهُ الَّذِي نَزَّلَ الْكِتَابَ,7,196,
149,23,Exercise,,,,,,,6,هُوَ الَّذِي سَخَّرَ الْبَحْرَ لِتَأْكُلُواْ مِنْهُ,16,14,
149,23,Exercise,,,,,,,7,أَهَذَا الَّذِي بَعَثَ اللَّهُ رَسُولاً,25,41,
149,23,Exercise,,,,,,,8,الَّذِي أَطْمَعُ أَن يَغْفِرَ لِي خَطِيئَتِي يَوْمَ الدِّينِ,26,82,
149,23,Exercise,,,,,,,9,مَّنذَا الَّذِي يُقْرِضُ اللَّهَ قَرْضًا حَسَنًا,2,245,
149,23,Exercise,,,,,,,10,تَبَارَكَ الَّذِي بِيَدِهِ الْمُلْكُ,67,1,
